partner_id,country,city,vehicle_type,tenure_months,registration_date,trip_completion_rate,avg_customer_rating,consistency_score,cancellation_rate,total_trips,monthly_earnings_usd,earning_volatility,peak_hours_utilization,weekend_activity_ratio,feature_adoption_score,platform_activity_days_per_month,grabpay_usage_frequency,referral_count,traditional_credit_score,nova_score,risk_category,vehicle_loan_eligible,business_loan_eligible,max_loan_amount_usd,interest_rate_offered,last_30_days_trips,recent_rating_trend,recent_earnings_trend
GRB_008146,Indonesia,Jakarta,Motorcycle,2.4,2025-06-17,0.918,4.54,0.785,0.102,527,527.24,0.306,0.5,0.66,0.476,28.8,5.1,0,,565,Medium,True,True,5272.36,14.0,141,0.06,-0.17
GRB_008147,Indonesia,Bandung,Car,24.2,2023-09-02,0.933,4.91,0.971,0.121,6288,2169.87,0.159,0.513,0.688,0.479,25.3,5.9,3,,681,Low,True,True,32548.1,11.8,218,-0.08,0.2
GRB_008148,Indonesia,Bandung,Motorcycle,23.1,2023-10-04,0.941,4.59,1.0,0.111,6008,1372.39,0.169,0.719,0.376,0.812,26.4,10.3,7,,668,Low,True,True,20585.82,10.0,193,-0.03,0.34
GRB_008151,Indonesia,Jakarta,Motorcycle,5.0,2025-03-29,0.831,4.08,0.629,0.087,908,327.32,0.349,0.782,0.974,0.335,12.3,4.2,1,716.0,473,High,False,False,1636.61,19.8,73,-0.17,-0.07
GRB_008153,Indonesia,Jakarta,Motorcycle,9.6,2024-11-12,0.957,4.63,1.0,0.058,2498,676.87,0.114,0.252,0.119,0.518,23.0,0.8,4,,629,Medium,True,True,6768.71,15.0,206,0.12,-0.05
GRB_008154,Indonesia,Surabaya,Motorcycle,13.5,2024-07-20,1.02,4.52,0.943,0.112,3500,1040.29,0.153,0.936,0.7,0.605,25.4,12.1,3,,611,Medium,True,True,10402.93,17.0,200,0.16,0.03
GRB_008156,Indonesia,Jakarta,Car,6.9,2025-02-03,0.905,4.51,0.966,0.088,1510,1385.61,0.158,0.127,0.161,0.519,26.1,14.4,3,,610,Medium,True,False,13856.14,14.5,135,0.4,-0.42
GRB_008157,Indonesia,Surabaya,Car,10.5,2024-10-18,0.85,3.99,0.754,0.095,1884,652.74,0.436,0.66,0.58,0.343,18.0,5.7,5,,487,High,False,False,3263.69,21.5,66,-0.05,0.03
GRB_008158,Indonesia,Surabaya,Motorcycle,19.8,2024-01-11,0.932,5.11,1.0,0.062,5156,1192.18,0.197,0.312,0.548,0.565,19.9,2.9,4,675.0,640,Medium,True,True,11921.79,17.1,199,0.03,-0.03
GRB_008160,Indonesia,Bandung,Car,6.1,2025-02-25,0.851,4.41,0.876,0.108,1101,327.82,0.374,0.329,0.492,0.409,19.6,20.3,1,,523,Medium,True,False,3278.17,15.0,60,0.09,0.1
GRB_008161,Indonesia,Jakarta,Car,13.8,2024-07-11,0.999,4.84,1.0,0.124,3576,2461.19,0.135,0.619,0.406,0.753,22.2,20.9,5,,688,Low,True,True,36917.81,11.4,227,0.24,-0.13
GRB_008163,Indonesia,Bandung,Motorcycle,11.5,2024-09-17,0.962,4.9,0.957,0.029,2988,1136.28,0.072,0.762,0.548,0.619,24.4,2.3,4,,635,Medium,True,True,11362.77,17.4,202,0.05,0.31
GRB_008165,Indonesia,Jakarta,Car,8.3,2024-12-23,0.952,4.43,1.0,0.076,2147,1879.42,0.131,0.286,0.545,0.79,25.5,12.3,1,747.0,665,Low,True,True,28191.26,8.1,206,-0.0,0.06
GRB_008166,Indonesia,Surabaya,Motorcycle,6.8,2025-02-06,0.967,4.8,1.0,0.0,1756,974.89,0.168,0.66,0.814,0.612,27.8,15.4,2,,621,Medium,True,True,9748.89,16.1,205,-0.0,-0.01
GRB_008168,Indonesia,Surabaya,Car,26.1,2023-07-07,0.961,4.87,1.0,0.02,6785,1871.5,0.124,0.591,0.452,0.647,26.0,3.6,7,,696,Low,True,True,28072.48,8.3,195,0.03,0.11
GRB_008170,Indonesia,Bandung,Car,11.2,2024-09-24,0.896,4.28,0.793,0.002,2473,1309.41,0.269,0.584,0.126,0.261,22.0,3.1,2,,578,Medium,True,False,13094.09,14.8,139,0.02,-0.2
GRB_008172,Indonesia,Medan,Motorcycle,4.7,2025-04-08,0.895,4.59,0.891,0.089,1039,536.75,0.235,0.828,0.9,0.583,21.2,11.6,1,,546,Medium,True,True,5367.55,17.4,126,0.01,0.09
GRB_008173,Indonesia,Bandung,Car,14.2,2024-06-27,0.939,4.39,0.996,0.085,3694,2670.61,0.159,0.888,0.157,0.69,23.1,28.7,4,850.0,668,Low,True,True,40059.12,8.9,190,-0.03,-0.06
GRB_008175,Indonesia,Surabaya,Car,13.6,2024-07-15,0.969,4.72,1.0,0.127,3537,2344.55,0.133,0.903,0.155,0.433,21.5,7.5,2,679.0,674,Low,True,True,35168.31,8.8,207,0.09,-0.0
GRB_008176,Indonesia,Bandung,Motorcycle,7.7,2025-01-09,0.942,4.37,0.917,0.107,1694,691.17,0.247,0.4,0.188,0.496,23.9,19.4,3,505.0,597,Medium,True,True,6911.68,15.4,140,0.07,-0.14
GRB_008177,Indonesia,Bandung,Motorcycle,15.9,2024-05-07,0.88,4.32,0.738,0.082,2865,528.59,0.356,0.407,0.308,0.38,16.9,6.7,10,499.0,530,Medium,True,False,5285.89,15.0,85,0.1,-0.14
GRB_008179,Indonesia,Bandung,Motorcycle,7.7,2025-01-07,0.978,4.8,1.0,0.075,2013,1164.61,0.161,0.535,0.517,0.605,25.2,28.3,2,,632,Medium,True,True,11646.08,16.8,202,-0.03,0.03
GRB_008180,Indonesia,Bandung,Motorcycle,30.8,2023-02-17,0.827,4.04,0.871,0.148,5535,559.99,0.365,0.109,0.713,0.491,15.9,15.9,13,,557,Medium,True,False,5599.93,12.7,66,-0.0,0.04
GRB_008181,Indonesia,Medan,Motorcycle,18.9,2024-02-07,0.964,4.77,0.889,0.069,4919,1373.44,0.199,0.366,0.683,0.746,26.9,3.2,7,556.0,669,Low,True,True,20601.56,9.5,195,0.05,-0.01
GRB_008184,Indonesia,Jakarta,Car,20.1,2024-01-02,0.999,5.18,1.0,0.08,5231,2155.24,0.126,0.632,0.727,0.669,27.7,0.0,9,,712,Low,True,True,32328.54,9.2,190,-0.03,-0.06
GRB_008185,Indonesia,Bandung,Motorcycle,6.1,2025-02-24,0.948,4.62,0.727,0.079,1350,651.85,0.282,0.235,0.971,0.329,25.7,6.3,0,529.0,532,Medium,True,True,6518.48,12.5,130,0.08,-0.05
GRB_008186,Indonesia,Surabaya,Motorcycle,4.0,2025-04-30,0.969,4.39,0.744,0.078,879,534.4,0.171,0.506,0.893,0.185,24.7,2.9,0,,521,Medium,True,True,5343.98,17.7,124,0.01,-0.15
GRB_008190,Indonesia,Surabaya,Car,5.2,2025-03-26,0.786,4.32,0.646,0.111,929,940.98,0.39,0.257,0.315,0.314,17.3,3.7,1,,508,Medium,True,True,9409.81,16.0,69,0.02,0.06
GRB_008191,Indonesia,Medan,Motorcycle,13.1,2024-07-31,0.961,4.81,0.909,0.111,3401,1204.93,0.172,0.843,0.671,0.84,26.3,1.3,4,,656,Low,True,True,18073.96,9.5,207,-0.06,-0.09
GRB_008192,Indonesia,Surabaya,Motorcycle,5.6,2025-03-14,0.867,3.81,0.317,0.029,1002,390.49,0.433,0.536,0.452,0.218,18.2,0.7,2,,489,High,False,False,1952.46,18.2,56,-0.04,-0.04
GRB_008197,Indonesia,Medan,Motorcycle,6.6,2025-02-11,0.925,4.3,0.721,0.111,1450,664.32,0.32,0.364,0.078,0.396,22.0,12.5,5,566.0,550,Medium,True,False,6643.17,15.6,126,0.03,-0.21
GRB_008198,Indonesia,Medan,Both,19.7,2024-01-15,0.943,4.79,1.0,0.135,5121,2242.75,0.05,0.213,0.343,0.71,19.3,14.3,4,,686,Low,True,True,33641.23,8.5,183,-0.09,0.16
GRB_008201,Indonesia,Bandung,Motorcycle,7.3,2025-01-21,0.889,4.43,0.663,0.051,1311,526.38,0.485,0.794,0.861,0.506,19.7,16.3,0,525.0,515,Medium,True,True,5263.76,13.8,60,-0.04,-0.04
GRB_008203,Indonesia,Medan,Motorcycle,2.5,2025-06-14,0.883,3.91,0.76,0.063,448,461.72,0.393,0.225,0.502,0.245,14.9,11.1,3,,486,High,False,False,2308.59,21.2,62,0.21,-0.01
GRB_008204,Indonesia,Medan,Car,10.1,2024-10-28,0.993,4.79,1.0,0.079,2633,1911.36,0.227,0.52,0.228,0.691,25.8,3.8,2,688.0,651,Low,True,True,28670.45,8.4,185,-0.15,0.23
GRB_008205,Indonesia,Medan,Car,3.4,2025-05-16,0.951,4.67,0.859,0.18,894,1688.2,0.18,0.315,0.105,0.684,24.1,19.8,1,,630,Medium,True,False,16882.02,14.7,206,0.23,0.17
GRB_008206,Indonesia,Medan,Motorcycle,1.9,2025-07-03,0.817,4.21,0.725,0.04,336,410.19,0.496,0.83,0.586,0.207,15.7,8.1,0,,489,High,True,False,2050.94,18.8,77,0.01,-0.2
GRB_008207,Indonesia,Bandung,Car,13.7,2024-07-14,0.987,4.83,1.0,0.113,3551,2683.2,0.088,0.897,0.311,0.739,26.3,14.1,5,,659,Low,True,True,40247.98,8.8,220,-0.04,-0.23
GRB_008209,Indonesia,Medan,Car,2.5,2025-06-13,0.917,4.42,0.632,0.067,556,975.0,0.284,0.094,0.93,0.34,25.9,6.2,2,,557,Medium,True,True,9750.04,12.1,138,-0.04,0.14
GRB_008210,Indonesia,Bandung,Motorcycle,5.7,2025-03-09,0.922,4.67,0.951,0.074,1484,1002.58,0.175,0.39,0.297,0.433,29.0,13.6,1,,618,Medium,True,True,10025.81,12.7,206,0.04,0.17
GRB_008212,Indonesia,Bandung,Car,8.1,2024-12-26,0.966,4.89,0.824,0.133,2118,1290.07,0.241,0.716,0.471,0.605,29.1,19.1,2,703.0,650,Low,True,True,19350.99,10.3,205,0.04,0.11
GRB_008214,Indonesia,Medan,Motorcycle,13.4,2024-07-21,0.873,4.4,0.632,0.052,2414,445.71,0.437,0.897,0.878,0.402,17.0,7.0,5,,512,Medium,True,True,4457.13,15.6,68,-0.19,0.18
GRB_008217,Indonesia,Jakarta,Car,19.6,2024-01-17,0.934,4.57,0.997,0.044,5097,2103.74,0.196,0.369,0.713,0.745,27.2,25.5,6,824.0,659,Low,True,True,31556.09,9.2,191,0.11,-0.17
GRB_008219,Indonesia,Jakarta,Motorcycle,23.7,2023-09-17,1.002,4.66,0.935,0.059,6156,770.72,0.096,0.749,0.757,0.477,25.9,22.3,6,643.0,638,Medium,True,True,7707.23,17.6,210,-0.02,0.06
GRB_008220,Indonesia,Jakarta,Car,16.9,2024-04-07,0.887,4.33,0.622,0.052,3045,1207.67,0.382,0.326,0.66,0.38,19.4,6.3,0,,576,Medium,True,True,12076.66,13.6,60,0.1,-0.05
GRB_008221,Indonesia,Bandung,Car,14.8,2024-06-11,0.955,4.69,1.0,0.08,3836,2157.81,0.165,0.516,0.13,0.662,24.7,24.2,2,670.0,665,Low,True,True,32367.09,9.9,192,-0.03,-0.12
GRB_008225,Indonesia,Medan,Motorcycle,24.7,2023-08-17,0.983,4.98,1.0,0.034,6427,989.79,0.207,0.924,0.492,0.677,24.5,3.6,6,,659,Low,True,True,14846.91,10.2,200,0.12,0.35
GRB_008226,Indonesia,Surabaya,Motorcycle,14.9,2024-06-07,1.006,5.19,1.0,0.057,3868,1034.84,0.174,0.231,0.705,0.599,26.2,14.4,4,618.0,656,Low,True,True,15522.54,10.1,220,-0.11,-0.1
GRB_008228,Indonesia,Medan,Both,1.2,2025-07-23,0.982,4.39,0.821,0.035,306,1256.83,0.166,0.482,0.775,0.297,19.4,12.1,0,572.0,576,Medium,True,False,12568.32,15.5,193,-0.08,-0.09
GRB_008232,Indonesia,Bandung,Car,10.3,2024-10-24,0.945,4.68,0.791,0.067,2667,1757.37,0.128,0.454,0.201,0.672,25.3,13.5,8,,646,Medium,True,True,17573.75,16.4,186,0.11,0.02
GRB_008233,Indonesia,Medan,Both,9.3,2024-11-23,0.856,4.49,0.859,0.098,2036,1880.48,0.279,0.592,0.667,0.471,18.7,16.4,4,,606,Medium,True,False,18804.85,12.0,143,0.25,0.14
GRB_008234,Indonesia,Surabaya,Motorcycle,6.0,2025-03-01,0.974,4.75,1.0,0.101,1560,875.52,0.181,0.48,0.787,0.613,29.5,1.6,2,666.0,603,Medium,True,False,8755.22,12.5,178,-0.19,-0.04
GRB_008239,Indonesia,Medan,Car,8.3,2024-12-21,0.921,4.81,1.0,0.102,2165,2775.05,0.102,0.773,0.611,0.634,26.4,8.4,3,,665,Low,True,True,41625.71,9.3,190,0.01,-0.24
GRB_008240,Indonesia,Jakarta,Both,15.3,2024-05-26,0.987,4.75,1.0,0.0,3977,2229.33,0.127,0.2,0.221,0.633,23.1,19.6,5,,667,Low,True,True,33439.9,9.4,199,0.01,-0.17
GRB_008242,Indonesia,Bandung,Both,22.1,2023-11-04,0.991,4.82,1.0,0.074,5739,3003.01,0.117,0.84,0.654,0.72,25.2,15.6,5,,710,Low,True,True,45045.2,11.6,201,0.13,0.12
GRB_008244,Indonesia,Surabaya,Both,5.2,2025-03-24,0.925,4.28,0.961,0.107,1147,2129.67,0.206,0.791,0.5,0.517,18.2,22.5,1,,605,Medium,True,False,21296.68,12.9,130,0.2,0.17
GRB_008245,Indonesia,Jakarta,Car,21.9,2023-11-10,0.973,5.04,1.0,0.129,5693,1859.68,0.083,0.709,0.341,0.55,29.1,0.7,4,,679,Low,True,True,27895.16,11.5,210,-0.06,-0.27
GRB_008247,Indonesia,Bandung,Both,5.5,2025-03-16,0.937,4.6,0.79,0.062,1206,1769.48,0.172,0.271,0.656,0.399,24.1,4.5,2,740.0,636,Medium,True,True,17694.79,15.2,134,0.02,-0.13
GRB_008248,Indonesia,Jakarta,Motorcycle,14.3,2024-06-24,0.915,4.85,1.0,0.052,3724,1078.73,0.107,0.592,0.71,0.508,23.7,5.7,5,,646,Medium,True,True,10787.28,16.2,174,-0.12,-0.08
GRB_008249,Indonesia,Bandung,Motorcycle,13.5,2024-07-17,0.964,4.82,1.0,0.031,3522,1124.93,0.203,0.337,0.57,0.549,23.6,19.6,5,568.0,619,Medium,True,True,11249.34,12.7,206,-0.1,0.28
GRB_008251,Indonesia,Medan,Both,3.4,2025-05-18,0.948,4.56,0.751,0.123,743,1374.32,0.314,0.364,0.753,0.476,19.1,11.4,2,,572,Medium,True,True,13743.16,16.7,123,0.01,0.19
GRB_008253,Indonesia,Bandung,Both,17.5,2024-03-20,0.815,4.16,0.522,0.068,3152,1555.15,0.485,0.67,0.846,0.458,20.2,16.8,5,642.0,551,Medium,True,True,15551.51,13.7,68,0.06,-0.23
GRB_008254,Indonesia,Jakarta,Car,9.6,2024-11-13,0.914,4.38,0.874,0.017,2105,973.24,0.296,0.197,0.574,0.378,26.2,29.0,3,,566,Medium,True,False,9732.42,13.9,133,0.0,0.08
GRB_008255,Indonesia,Surabaya,Motorcycle,12.4,2024-08-19,0.929,5.05,0.975,0.045,3235,1140.01,0.131,0.945,0.667,0.452,30.0,18.5,3,590.0,652,Low,True,True,17100.09,9.7,194,-0.01,0.14
GRB_008256,Indonesia,Jakarta,Motorcycle,5.3,2025-03-22,0.912,4.21,0.687,0.0,1166,822.87,0.178,0.66,0.101,0.395,20.0,11.3,1,,552,Medium,True,True,8228.69,14.9,118,0.15,0.06
GRB_008258,Indonesia,Surabaya,Car,54.6,2021-03-02,0.975,4.77,0.97,0.103,14206,2366.7,0.201,0.369,0.288,0.908,23.7,3.6,7,844.0,708,Low,True,True,35500.52,10.3,226,0.03,0.08
GRB_008259,Indonesia,Bandung,Motorcycle,13.1,2024-08-01,0.98,4.92,1.0,0.083,3397,1184.82,0.22,0.613,0.491,0.507,30.0,0.6,7,,655,Low,True,True,17772.26,8.5,208,0.08,-0.27
GRB_008260,Indonesia,Bandung,Motorcycle,21.6,2023-11-19,0.929,4.96,1.0,0.032,5612,1307.56,0.109,0.758,0.589,0.691,25.1,18.6,7,,672,Low,True,True,19613.37,8.3,173,0.17,-0.08
GRB_008261,Indonesia,Medan,Motorcycle,16.5,2024-04-19,0.981,4.74,0.926,0.036,4292,827.96,0.147,0.445,0.572,0.763,21.2,2.5,1,,617,Medium,True,True,8279.62,14.0,199,0.17,-0.04
GRB_008263,Indonesia,Medan,Car,12.3,2024-08-23,1.016,5.0,0.951,0.11,3200,1292.72,0.148,0.903,0.281,0.494,25.3,1.5,4,646.0,641,Medium,True,True,12927.21,16.6,208,-0.07,0.14
GRB_008264,Indonesia,Jakarta,Motorcycle,11.0,2024-10-01,0.96,4.79,1.0,0.113,2863,1015.26,0.164,0.53,0.585,0.613,26.3,7.7,2,523.0,608,Medium,True,True,10152.64,17.8,203,0.06,0.1
GRB_008266,Indonesia,Medan,Car,1.6,2025-07-11,1.027,4.92,0.893,0.073,412,1753.6,0.128,0.106,0.657,0.532,18.4,21.8,1,697.0,613,Medium,True,False,17535.98,12.5,217,-0.11,0.06
GRB_008267,Indonesia,Jakarta,Motorcycle,6.2,2025-02-23,0.961,4.66,1.0,0.048,1606,653.74,0.225,0.931,0.767,0.459,28.0,22.7,3,,570,Medium,True,False,6537.43,12.6,224,0.13,0.03
GRB_008268,Indonesia,Surabaya,Motorcycle,10.2,2024-10-26,0.963,4.52,0.998,0.115,2243,833.08,0.272,0.638,0.225,0.773,21.6,18.1,2,545.0,610,Medium,True,True,8330.76,13.7,150,0.01,0.09
GRB_008269,Indonesia,Surabaya,Motorcycle,4.0,2025-04-28,0.887,4.04,0.556,0.107,727,481.48,0.371,0.459,0.17,0.334,20.9,18.9,0,390.0,502,Medium,True,True,4814.82,17.4,72,-0.04,-0.12
GRB_008270,Indonesia,Bandung,Motorcycle,1.1,2025-07-25,0.94,4.63,0.762,0.02,244,716.93,0.258,0.413,0.775,0.461,23.7,0.2,0,452.0,539,Medium,True,True,7169.29,14.8,129,0.1,0.17
GRB_008275,Indonesia,Medan,Motorcycle,4.5,2025-04-14,0.974,4.82,0.827,0.128,1173,986.98,0.153,0.292,0.937,0.508,20.8,22.4,0,621.0,592,Medium,True,True,9869.79,14.2,208,0.13,0.01
GRB_008278,Indonesia,Medan,Car,8.0,2025-01-01,1.01,5.16,0.883,0.138,2071,1543.7,0.122,0.578,0.593,0.501,26.0,7.6,5,753.0,659,Low,True,True,23155.47,11.5,150,-0.06,-0.14
GRB_008279,Indonesia,Medan,Motorcycle,8.3,2024-12-22,0.947,4.22,0.783,0.105,1824,698.59,0.195,0.294,0.544,0.288,23.0,15.6,2,715.0,579,Medium,True,True,6985.87,13.3,141,0.01,0.07
GRB_008280,Indonesia,Jakarta,Motorcycle,13.7,2024-07-13,0.989,4.84,1.0,0.162,3562,1146.91,0.257,0.776,0.486,0.539,24.1,8.2,1,,622,Medium,True,True,11469.11,12.4,192,-0.01,-0.08
GRB_008282,Indonesia,Bandung,Car,6.3,2025-02-20,0.868,4.5,0.815,0.158,1383,982.97,0.167,0.661,0.282,0.587,24.9,8.8,4,608.0,594,Medium,True,False,9829.72,15.6,128,0.03,0.08
GRB_008284,Indonesia,Surabaya,Motorcycle,1.6,2025-07-12,0.876,3.81,0.537,0.101,281,350.26,0.392,0.176,0.639,0.368,21.2,20.5,0,,464,High,False,False,1751.32,23.1,67,0.32,0.01
GRB_008288,Indonesia,Bandung,Motorcycle,4.5,2025-04-14,1.007,4.69,1.0,0.073,1174,837.86,0.195,0.92,0.587,0.322,24.7,8.2,3,518.0,614,Medium,True,False,8378.6,14.5,193,0.02,-0.09
GRB_008289,Indonesia,Medan,Motorcycle,14.1,2024-07-02,0.924,4.05,0.636,0.07,2529,584.17,0.471,0.569,0.646,0.559,23.4,6.2,1,430.0,548,Medium,True,True,5841.7,15.2,62,0.1,0.07
GRB_008296,Indonesia,Medan,Motorcycle,19.9,2024-01-09,0.893,4.62,0.882,0.025,4376,765.55,0.225,0.682,0.398,0.522,21.8,1.5,4,741.0,612,Medium,True,True,7655.54,12.8,114,0.03,-0.04
GRB_008297,Indonesia,Jakarta,Car,20.8,2023-12-12,0.959,4.67,1.0,0.107,5411,2439.58,0.173,0.618,0.774,0.608,25.1,10.3,4,,686,Low,True,True,36593.63,8.5,205,0.03,0.07
GRB_008298,Indonesia,Jakarta,Car,17.9,2024-03-10,1.026,4.78,1.0,0.052,4644,1758.71,0.145,0.726,0.251,0.473,26.0,6.1,6,501.0,674,Low,True,True,26380.7,9.4,200,0.05,-0.04
GRB_008301,Indonesia,Jakarta,Car,11.6,2024-09-14,0.928,4.54,0.841,0.1,2546,1922.49,0.314,0.502,0.696,0.473,21.0,3.9,0,567.0,617,Medium,True,False,19224.92,16.5,136,-0.06,-0.07
GRB_008303,Indonesia,Bandung,Motorcycle,20.4,2023-12-23,0.985,4.87,1.0,0.067,5316,1084.63,0.125,0.717,0.504,0.809,25.7,9.2,9,,659,Low,True,True,16269.41,11.2,203,0.1,0.02
GRB_008306,Indonesia,Bandung,Motorcycle,3.8,2025-05-07,0.921,4.36,0.894,0.048,826,541.51,0.193,0.561,0.568,0.407,24.3,24.8,2,565.0,569,Medium,True,True,5415.07,17.4,138,0.1,-0.04
GRB_008308,Indonesia,Jakarta,Motorcycle,8.7,2024-12-10,0.838,3.98,0.653,0.152,1563,402.23,0.434,0.622,0.065,0.274,16.3,4.9,4,,460,High,False,False,2011.17,23.8,64,0.04,0.0
GRB_008309,Indonesia,Jakarta,Car,13.8,2024-07-08,0.976,4.65,1.0,0.073,3600,2062.59,0.142,0.077,0.804,0.421,22.9,20.1,2,,656,Low,True,True,30938.9,11.0,211,-0.16,0.23
GRB_008311,Indonesia,Surabaya,Car,8.5,2024-12-16,0.99,4.8,1.0,0.045,2203,1396.33,0.169,0.095,0.534,0.589,24.9,10.4,5,,652,Low,True,True,20944.95,11.5,188,-0.09,0.23
GRB_008312,Indonesia,Bandung,Motorcycle,2.7,2025-06-07,0.884,4.43,0.719,0.121,595,592.59,0.28,0.352,0.575,0.485,20.0,2.1,0,,506,Medium,True,True,5925.85,16.8,108,0.02,-0.09
GRB_008313,Indonesia,Bandung,Motorcycle,18.4,2024-02-22,0.931,4.95,0.909,0.171,4785,795.57,0.127,0.505,0.564,0.604,26.3,25.3,5,,638,Medium,True,True,7955.66,14.5,220,0.02,0.04
GRB_008315,Indonesia,Medan,Motorcycle,3.8,2025-05-05,0.948,5.01,0.94,0.106,990,939.21,0.107,0.272,0.315,0.684,25.7,9.3,0,,627,Medium,True,False,9392.08,13.4,211,0.11,0.21
GRB_008316,Indonesia,Medan,Car,3.6,2025-05-10,0.927,4.57,0.67,0.047,802,1103.57,0.194,0.679,0.658,0.478,19.6,15.8,0,,598,Medium,True,True,11035.67,15.7,105,-0.04,0.08
GRB_008318,Indonesia,Jakarta,Motorcycle,27.1,2023-06-07,0.99,4.84,1.0,0.05,7040,1668.49,0.121,0.849,0.294,0.83,29.2,13.1,11,,701,Low,True,True,25027.37,9.2,196,-0.19,0.18
GRB_008321,Indonesia,Jakarta,Motorcycle,16.8,2024-04-11,1.014,4.77,1.0,0.107,4360,1460.68,0.155,0.51,0.677,0.608,25.1,1.3,5,688.0,677,Low,True,True,21910.2,10.6,186,-0.19,0.03
GRB_008326,Indonesia,Bandung,Motorcycle,14.4,2024-06-23,0.953,4.94,1.0,0.014,3735,1359.19,0.101,0.83,0.358,0.778,26.3,25.0,4,746.0,664,Low,True,True,20387.92,8.1,181,-0.05,0.06
GRB_008328,Indonesia,Medan,Car,10.2,2024-10-25,1.021,4.66,0.926,0.036,2656,1593.76,0.16,0.764,0.39,0.416,26.3,19.0,1,,633,Medium,True,True,15937.64,14.4,192,0.03,0.17
GRB_008333,Indonesia,Bandung,Motorcycle,18.8,2024-02-12,0.886,4.41,0.85,0.053,4129,897.81,0.296,0.141,0.883,0.375,24.3,6.2,4,397.0,593,Medium,True,True,8978.13,13.8,141,0.03,0.09
GRB_008334,Indonesia,Surabaya,Both,3.5,2025-05-14,0.918,4.47,0.912,0.096,774,1596.9,0.309,0.289,0.364,0.393,22.4,19.2,3,643.0,576,Medium,True,False,15968.95,15.1,143,-0.1,-0.18
GRB_008336,Indonesia,Medan,Motorcycle,3.0,2025-05-30,0.918,3.93,0.609,0.042,537,532.0,0.332,0.497,0.491,0.309,22.2,5.3,1,,514,Medium,True,False,5320.02,13.1,68,-0.09,0.02
GRB_008339,Indonesia,Jakarta,Motorcycle,4.1,2025-04-26,0.849,3.88,0.581,0.127,743,525.25,0.421,0.597,0.468,0.365,15.6,22.1,2,,490,High,False,False,2626.25,24.3,71,-0.11,-0.19
GRB_008340,Indonesia,Medan,Motorcycle,6.8,2025-02-03,0.962,4.7,1.0,0.059,1778,1036.24,0.184,0.58,0.41,0.494,30.0,4.3,0,633.0,591,Medium,True,True,10362.37,14.3,175,0.05,-0.01
GRB_008342,Indonesia,Bandung,Motorcycle,30.9,2023-02-13,0.99,4.65,1.0,0.055,8032,1551.56,0.255,0.88,0.93,0.86,22.6,4.3,9,,684,Low,True,True,23273.36,8.9,198,-0.14,0.06
GRB_008345,Indonesia,Bandung,Motorcycle,4.0,2025-04-28,0.893,4.54,0.866,0.135,889,547.54,0.171,0.531,0.253,0.472,23.4,20.2,0,,554,Medium,True,False,5475.45,12.9,136,-0.03,-0.12
GRB_008347,Indonesia,Jakarta,Motorcycle,2.5,2025-06-13,0.867,3.89,0.809,0.122,451,359.71,0.427,0.211,0.534,0.389,16.8,21.3,2,,488,High,False,False,1798.57,21.2,64,0.07,-0.16
GRB_008348,Indonesia,Medan,Motorcycle,7.7,2025-01-08,0.942,4.59,0.621,0.058,1700,719.26,0.237,0.615,0.134,0.573,25.3,20.5,2,628.0,573,Medium,True,False,7192.62,17.8,139,0.05,-0.13
GRB_008351,Indonesia,Jakarta,Motorcycle,5.4,2025-03-18,0.918,4.5,0.889,0.067,1190,550.69,0.234,0.286,0.134,0.46,19.3,20.0,1,,556,Medium,True,False,5506.93,14.5,150,-0.05,-0.0
GRB_008354,Indonesia,Bandung,Both,3.9,2025-05-03,0.918,4.64,0.911,0.083,853,1468.7,0.323,0.52,0.786,0.316,22.5,0.8,1,,550,Medium,True,True,14687.04,16.1,140,0.11,0.03
GRB_008355,Indonesia,Bandung,Motorcycle,1.0,2025-07-29,0.895,4.57,0.776,0.104,219,688.91,0.288,0.571,0.385,0.583,23.4,8.5,0,,539,Medium,True,True,6889.14,15.3,127,-0.01,0.06
GRB_008357,Indonesia,Surabaya,Motorcycle,10.1,2024-10-28,0.855,4.32,0.685,0.09,1823,378.02,0.38,0.136,0.812,0.391,24.8,9.7,6,,527,Medium,True,True,3780.19,17.7,71,-0.11,0.28
GRB_008364,Indonesia,Surabaya,Car,21.6,2023-11-18,0.997,4.96,1.0,0.084,5622,1885.79,0.168,0.622,0.601,0.654,20.6,0.6,7,748.0,698,Low,True,True,28286.84,9.9,217,-0.05,0.35
GRB_008366,Indonesia,Jakarta,Car,9.4,2024-11-17,0.893,4.15,0.522,0.097,1699,917.32,0.396,0.129,0.232,0.323,16.1,4.2,1,746.0,529,Medium,True,True,9173.22,17.5,77,-0.0,0.08
GRB_008369,Indonesia,Medan,Car,9.5,2024-11-15,0.951,5.11,1.0,0.068,2473,2374.02,0.165,0.161,0.539,0.604,29.1,3.9,1,,677,Low,True,True,35610.36,10.6,208,0.02,0.03
GRB_008370,Indonesia,Bandung,Motorcycle,9.4,2024-11-20,0.855,4.06,0.564,0.058,1684,493.96,0.442,0.519,0.127,0.32,19.6,17.9,2,503.0,516,Medium,True,True,4939.65,17.2,61,-0.15,0.01
GRB_008373,Indonesia,Surabaya,Motorcycle,6.1,2025-02-27,0.869,4.05,0.683,0.088,1092,373.42,0.349,0.606,0.048,0.334,16.6,11.6,6,,510,Medium,True,True,3734.2,17.6,70,0.01,0.08
